generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
454,0.32941785,0.4343116,1.0857588
455,0.35258818,0.4555531,0.9621989
456,0.3670443,0.4697054,0.91789335
457,0.36353153,0.4631231,1.1014782
458,0.3650548,0.4722893,1.118273
459,0.3956149,0.50152874,1.1999993
460,0.3550304,0.461169,1.0641011
461,0.34574604,0.45247275,1.142439
462,0.3523354,0.45713776,1.0587375
463,0.35827783,0.46493912,1.2059782
464,0.3348164,0.44179428,1.2090498
465,0.37783787,0.50114375,1.1487573
466,0.32276592,0.44178534,1.1990671
467,0.32896528,0.4418067,1.0320343
468,0.33165032,0.44447356,1.1453533
469,0.33690864,0.4543167,1.2922988
470,0.3231912,0.44525674,0.9787289
471,0.3371661,0.46213678,1.3427932
472,0.3421134,0.46744466,1.1765434
473,0.36884713,0.5001383,1.2335722
474,0.31253183,0.43588817,1.3568883
475,0.34428898,0.4714132,1.4320669
476,0.3214046,0.45685774,1.3970258
477,0.38482866,0.5118175,1.2213365
478,0.3504201,0.47849366,1.2479285
479,0.34376338,0.47643036,1.2555246
480,0.3364587,0.4641984,1.327011
481,0.33125517,0.45749012,1.2904592
482,0.35146007,0.48830837,1.2437357
483,0.3251217,0.46626276,1.6720026
484,0.331477,0.45719928,1.3385104
485,0.3864094,0.51367295,1.3341849
486,0.38895348,0.52454484,1.2720169
487,0.35666198,0.49569058,1.3019558
488,0.3086981,0.43736678,1.7651849
489,0.32499778,0.4577814,1.3368195
490,0.3299896,0.46175203,1.439856
491,0.31369182,0.45796824,1.434772
492,0.3328839,0.4732162,1.7667296
493,0.40991792,0.5419521,1.3102921
494,0.35282677,0.4868569,1.2921565
495,0.38237405,0.5209633,1.2936941
496,0.32886058,0.46640143,1.3689111
497,0.31704608,0.45020646,1.3196683
498,0.31420544,0.45313403,1.3739759
499,0.31485528,0.46269125,1.6464137
500,0.31875983,0.46767136,1.6299944
501,0.33291286,0.47271645,1.2987639
502,0.31778264,0.45448563,1.3636352
503,0.3477718,0.49085343,1.3262771
504,0.32734212,0.46891788,1.3574839
505,0.32177183,0.4620627,1.2696328
506,0.3059615,0.44531837,1.4535687
507,0.32719928,0.46635842,1.4128722
508,0.3154845,0.44634882,1.502497
509,0.3358535,0.46974012,1.5301865
510,0.32616338,0.46326038,1.2688407
511,0.31807855,0.45349467,1.2271148
512,0.36636066,0.49689057,1.2951729
513,0.34822756,0.48460102,1.4557443
514,0.32913148,0.46303236,1.259946
515,0.343028,0.47258055,1.3090005
516,0.31684756,0.4430105,1.4095445
517,0.34631985,0.48265123,1.3829166
518,0.3321468,0.46021554,1.6930947
519,0.33742705,0.4787781,1.5824789
520,0.3426653,0.48135632,1.4157828
521,0.35318807,0.49115628,1.43164
522,0.35841185,0.49286377,1.4678448
523,0.33313647,0.4547764,1.3940543
524,0.32940274,0.46843857,1.7150186
525,0.31497696,0.43425024,1.4747534
526,0.3580923,0.48459235,1.6589805
527,0.35686988,0.4816573,1.3705628
528,0.35094577,0.47455692,1.4259595
529,0.32303935,0.44365078,1.4265051
530,0.3502633,0.47431308,1.3305988
531,0.31988811,0.4469349,1.2712058
532,0.42827952,0.56012076,1.3602761
533,0.36165985,0.48580018,1.274931
534,0.32891232,0.45592985,1.2766753
535,0.3285621,0.45484588,1.3158286
536,0.37837952,0.51340485,1.5278517
537,0.3260856,0.44947997,1.460905
538,0.32057664,0.43706825,1.107759
539,0.31646892,0.4385754,1.2693112
540,0.33347332,0.4555842,1.646706
541,0.32154983,0.44408962,1.1724545
542,0.35061702,0.47458893,1.6229203
543,0.33148533,0.47097546,1.5157292
544,0.3168774,0.44296825,1.331917
545,0.34076944,0.4690107,1.3249284
546,0.3466438,0.4689156,1.5750302
547,0.31865498,0.44561514,1.328002
548,0.31642458,0.44604006,1.3718821
549,0.32584843,0.4569127,1.4188623
550,0.31796938,0.44545588,1.3530487
551,0.3025142,0.4379669,1.1891769
552,0.3369751,0.46209133,1.2688211
553,0.3185387,0.44904244,1.2668368
554,0.32047188,0.4520203,1.4050711
555,0.37765655,0.5080026,1.4642364
556,0.32219929,0.45315117,1.2947637
557,0.35195342,0.48729807,1.4344547
558,0.31929436,0.45545527,1.6387717
559,0.31900203,0.44900694,1.579772
560,0.36266914,0.4972639,1.5253621
561,0.31355038,0.45686185,1.3482788
562,0.3682134,0.5016246,1.1787647
563,0.36986706,0.51192427,1.2385767
564,0.3533265,0.49323186,1.4505264
565,0.30997488,0.44362816,1.2999955
566,0.33841234,0.474473,1.6388166
567,0.31488818,0.454811,1.6330494
568,0.3201626,0.46302807,1.4540089
569,0.32312655,0.45419958,1.5450873
570,0.4029792,0.53983074,1.4155796
571,0.31569472,0.44850215,1.4490689
572,0.32051852,0.4529537,1.2745028
573,0.33187968,0.47272858,1.268017
574,0.39621308,0.5368671,1.441027
575,0.32880124,0.45775184,1.3757002
576,0.32998762,0.46386224,1.4081663
577,0.31952357,0.45622018,1.2733079
578,0.34095442,0.47274646,1.1605994
579,0.3187079,0.45197397,1.1854746
580,0.33777645,0.474143,1.4821962
581,0.33723962,0.46220675,1.498743
582,0.3351242,0.47839585,1.4156955
583,0.3464688,0.47864518,1.2071211
584,0.33578348,0.463059,1.3430413
585,0.34327418,0.48335272,1.2828465
586,0.3314556,0.4615932,1.4057971
587,0.34596294,0.4898036,1.2671531
588,0.31894946,0.4431352,1.2593559
589,0.3332528,0.46959868,1.2727267
590,0.35084558,0.49516338,1.2905937
591,0.34183466,0.47225422,1.219268
592,0.39005196,0.53234524,1.2655829
593,0.33908892,0.46811214,1.435672
594,0.3552381,0.49241552,1.2898884
595,0.34942064,0.47877216,1.0777761
596,0.3481272,0.48305398,1.3184655
597,0.35294122,0.4845284,1.4561832
598,0.35330114,0.4957285,1.5761131
599,0.31538576,0.44736233,1.2636706
600,0.31144077,0.44203106,1.1990142
601,0.31784552,0.4493954,1.349871
602,0.36629984,0.50454724,1.4063079
603,0.30397174,0.43780726,1.1283156
604,0.29473844,0.42496827,1.1244028
605,0.33831912,0.4652675,1.191015
606,0.34848186,0.4832651,1.3400037
607,0.34706864,0.48500296,1.4645183
608,0.3318457,0.46135992,1.3414825
609,0.3137571,0.4433238,1.5052809
610,0.34800008,0.47164214,1.2006749
611,0.33087558,0.46392182,1.3826061
612,0.3278343,0.45923555,1.5292104
613,0.37347758,0.5014819,1.429203
614,0.31322792,0.43804973,1.0595107
615,0.31932214,0.45378143,1.3259338
616,0.33587384,0.47257406,1.2294436
617,0.34375545,0.48778886,1.1089697
618,0.30636585,0.44202498,1.2259324
619,0.33297604,0.4750504,1.3381059
620,0.31733325,0.45449916,1.3032192
621,0.34662297,0.47678447,1.2713244
622,0.33972755,0.48023063,1.1543286
623,0.32582414,0.46120146,1.1414527
624,0.30684084,0.43401337,1.3453583
625,0.35299942,0.49321568,1.162179
626,0.31551227,0.45585433,1.2160852
627,0.31573752,0.44708902,1.2147025
628,0.39107844,0.5229371,1.1708726
629,0.33037272,0.4754105,1.3796694
630,0.32867104,0.4717951,1.1587056
631,0.31688282,0.46450406,1.156149
632,0.3712246,0.5143914,1.1990622
633,0.31306195,0.4517012,1.1536915
634,0.33785316,0.4662207,1.3775144
635,0.3100916,0.45010376,1.286924
636,0.32710543,0.46435374,1.1051198
637,0.31837738,0.44890288,1.268365
638,0.31137496,0.45209622,1.1600987
639,0.3004305,0.4418473,1.2743573
640,0.30461338,0.4426042,1.2293152
641,0.3224312,0.45453185,1.2231251
642,0.33815873,0.47508705,1.4046909
643,0.33687502,0.47578758,1.2109469
644,0.30570966,0.43583766,1.3803082
645,0.2963363,0.43256754,1.3349192
646,0.32580993,0.46970677,1.2671838
647,0.30275255,0.4400974,1.2205523
648,0.3134618,0.44799814,1.3681353
649,0.3026182,0.43675244,1.209788
650,0.35745147,0.49200395,1.1173464
651,0.38436633,0.51113945,1.4492558
652,0.3119364,0.4408268,1.2909969
653,0.38225424,0.5164361,1.1345074
654,0.3319083,0.4709988,1.3111134
655,0.34380436,0.49302045,1.2497977
656,0.321256,0.46184856,1.1146817
657,0.31492856,0.44500533,1.2188393
658,0.3383364,0.47296423,1.416093
659,0.3137268,0.46024728,1.1878853
660,0.3130877,0.44895726,1.2319927
661,0.33247516,0.46949917,1.2615867
662,0.3206793,0.4624851,1.3988595
663,0.33926103,0.4774376,1.150465
664,0.36087522,0.4971557,1.470582
665,0.34654272,0.48519397,1.2462325
666,0.33922884,0.490437,1.275903
667,0.33036622,0.48243454,1.102395
668,0.32314664,0.47606593,1.3340249
669,0.32540378,0.46331814,1.251612
670,0.3057233,0.44749478,1.141947
671,0.31752464,0.46227014,1.2190087
672,0.3166127,0.45435423,1.1844184
673,0.32047948,0.4567888,1.2816174
674,0.30801672,0.4513029,1.3004932
675,0.3250001,0.4637419,1.1410203
676,0.34207404,0.48521888,1.1740968
677,0.31054205,0.4506052,1.0877361
678,0.31021917,0.45543393,1.2327662
679,0.32152262,0.4599503,1.3502693
680,0.32903606,0.47326273,1.0605274
681,0.33734447,0.48072374,1.1670605
682,0.32552347,0.47106138,1.3539289
683,0.31083012,0.45524436,1.1888826
684,0.31786796,0.45763752,1.1940913
685,0.30877656,0.4496697,1.231466
686,0.39272362,0.53770864,1.396465
687,0.30183634,0.43662035,1.1722403
688,0.31623593,0.46334526,1.2832739
689,0.32279852,0.4656633,1.139563
